OBJECTID_12_13,FID_Footprint_20200701,OBJECTID,PAZ,Shape_Leng,Area_ha,FID_CEM_Oct10_13,OBJECTID_1,OBJECTID_12,OBJECTID_2,OBJECTID_3,FEATURE_ID,CEM_ECP,ECP_TAG,FCODE,JOIN_ID,MAPSH_NBR,POLY_NBR,SOURCE,MAP_SRC,ECO_SEC,BGC_ZONE,BGC_SUBZON,BGC_VRT,BGC_PHASE,SDEC_1,SITE_S1,SITEMC_S1,SITE_M1A,SITE_M1B,STRCT_S1,STRCT_M1,SERAL_1,SDEC_2,SITE_S2,SITEMC_S2,SITE_M2A,SITE_M2B,STRCT_S2,STRCT_M2,SERAL_2,SDEC_3,SITE_S3,SITEMC_S3,SITE_M3A,SITE_M3B,STRCT_S3,STRCT_M3,SERAL_3,AREA,PERIMETER,HECTARES,Shape_Leng_1,SDEC1_Area,SDEC2_Area,SDEC3_Area,HabType_1,HabType_2,HabType_3,PUMP_Strat,MCECA_W,MALAM_W,MODHE_W,MODVI_W,FOREST_TYP,FOREST_T_1,FOREST_T_2,AGE_TYPE1,AGE_TYPE2,AGE_TYPE3,Dens_SAV,MAPE_CT_De,Shape_Le_1,Tot_Dens_S,Tot_Densit,Resting,Vert_Div,Shape_Le_2,Wetland,Grassland,Area_ha_1,Shape_Length,Shape_Area
2472,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66322,66296,1666,0,0.000000000000000,0.000000000000000,81634,094A025_3868,WI25200100, ,094A025,3868,P,TEM,PEL,BWBS,mw,1, ,10,7,SH, , ,4, , ,0, , , , , , , ,0, , , , , , , ,30613.859375000000000,1031.376464839999926,0.000000000000000,0.000000000000000,30599.668309500000760,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CW, , ,YF, , ,0.000000000000000,0.795500000000000,1031.708811830000059,0.000000000000000,2.434204137710000,0.000662975716211,0.650800000000000,1031.708811830000059,No,No,3.059967489260000,1031.708770032967323,30599.670914144509879
2473,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66337,66311,1687,0,0.000000000000000,0.000000000000000,81655,094A025_3850,WI25200100, ,094A025,3850,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,y, ,3, ,ap,0, , , , , , , ,0, , , , , , , ,41280.179687500000000,1679.406127929999911,0.000000000000000,0.000000000000000,41261.167838200002734,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic Open,0.195307701319000,0.260895995736000,0.119894004464000,0.057088002711500,DZ, , ,NV, , ,0.000000000000000,0.000000000000000,1680.533295989999942,0.000000000000000,0.000000000000000,0.000584425148498,0.596700000000000,1680.533296000000064,No,No,4.126120464370000,1680.533259739762343,41261.199827176562394
2474,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66340,66314,1692,0,0.000000000000000,0.000000000000000,81660,094A025_3844,WI25200100, ,094A025,3844,P,TEM,PEL,BWBS,mw,1, ,8,1,AM,h, ,6, , ,2,0,GB, , ,1, , ,0, , , , , , , ,24114.304687500000000,649.621276855000019,0.000000000000000,0.000000000000000,19283.140741999999591,4820.785185499999898,0.000000000000000,Upland Forest,Non Vegetated/Anthropogenic, ,Mesic,0.125634597361000,0.220919993103000,0.065533997803900,0.014272000677900,CZ,NF, ,MF,NV, ,0.000000000000000,0.450000000000000,649.772221435000006,0.000000000000000,1.084676772690000,0.000799245767734,0.731000000000000,649.772221435000006,No,No,2.410392828210000,649.772287702015092,24103.930251015102840
2475,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66341,66315,1693,0,0.000000000000000,0.000000000000000,81661,094A026_3786,WI25200100, ,094A026,3786,G,TEM,PEL,BWBS,mw,1, ,10,5,SC, , ,5, ,ab,0, , , , , , , ,0, , , , , , , ,49063.382812500000000,1292.760620120000112,0.000000000000000,0.000000000000000,49043.425918100001581,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DM, , ,YF, , ,0.000000000000000,0.795500000000000,1292.596684650000043,0.000000000000000,3.901404482330000,0.000873867321963,0.769300000000000,1292.596684650000043,No,No,4.904342529630000,18.685323260066120,6.038295152764299
2476,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66342,66316,1694,0,0.000000000000000,0.000000000000000,81662,094A025_3809,WI25200100, ,094A025,3809,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,g,k,6, , ,0, , , , , , , ,0, , , , , , , ,76364.679687500000000,1414.851806639999950,0.000000000000000,0.000000000000000,76332.011983100004727,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.285400003195000,0.425780008435000,0.188209991634000,0.044799998998600,CD, , ,MF, , ,13.588100000000001,0.000000000000000,1414.453771100000040,103.720687823000006,0.000000000000000,0.000772686823665,0.716500000000000,1414.453771089999918,No,No,7.633200213670000,133.880774253365473,433.629055397253296
2477,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66356,66330,1724,0,0.000000000000000,0.000000000000000,81689,094A016_20069,WI25200100, ,094A016,20069,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,w, ,5, ,ap,0, , , , , , , ,0, , , , , , , ,86609.328125000000000,1974.600830079999923,0.000000000000000,0.000000000000000,108469.790666000000783,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.283317991495000,0.321386013985000,0.173175797701000,0.016502000361700,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,2444.486065749999852,17.484237237100000,3.615296402450000,0.000762845043206,0.711000000000000,2444.486065980000149,No,No,10.846973830700000,630.379943530987134,8101.518707597797402
2478,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66364,66338,1737,0,0.000000000000000,0.000000000000000,81702,094A025_3791,WI25200100, ,094A025,3791,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,125021.039063000003807,2684.472412109999823,0.000000000000000,0.000000000000000,124965.712348000000929,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,2688.626631050000015,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,2688.626631050000015,No,No,12.496570084800000,2688.626601419231520,124965.712539461295819
2479,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66374,66348,1762,0,0.000000000000000,0.000000000000000,81724,094A025_3837,WI25200100, ,094A025,3837,P,TEM,PEL,BWBS,mw,1, ,10,0,GB, , ,1, , ,0, , , , , , , ,0, , , , , , , ,49365.304687500000000,1398.163574220000100,0.000000000000000,0.000000000000000,49343.173487699998077,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,NF, , ,NV, , ,0.000000000000000,0.000000000000000,1399.620615820000012,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1399.620615820000012,No,No,4.934317755540000,1399.620477886964864,49343.187452007994580
2480,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66376,66350,1766,0,0.000000000000000,0.000000000000000,81728,094A025_3833,WI25200100, ,094A025,3833,P,TEM,PEL,BWBS,mw,1, ,10,9,Fm02,a, ,5, , ,0, , , , , , , ,0, , , , , , , ,59294.429687500000000,1098.534790039999962,0.000000000000000,0.000000000000000,59267.923953199999232,0.000000000000000,0.000000000000000,Riparian Forest, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP, , ,YF, , ,0.000000000000000,0.795500000000000,1099.249203359999910,0.000000000000000,4.714763528460000,0.000570825791374,0.586600000000000,1099.249203359999910,No,No,5.926792619050000,1099.249226965266871,59267.927301145617093
2481,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66386,66360,1780,0,0.000000000000000,0.000000000000000,81742,094A025_3847,WI25200100, ,094A025,3847,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,y, ,4, ,ap,0, , , , , , , ,0, , , , , , , ,45418.046875000000000,1222.174072269999897,0.000000000000000,0.000000000000000,45397.375247600000876,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,0.000000000000000,0.333300000000000,1224.042681110000103,0.000000000000000,1.513093599760000,0.000762845043206,0.711000000000000,1224.042681110000103,No,No,4.539734772760000,1224.042777683560644,45397.352623876162397
2482,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66387,66361,1782,0,0.000000000000000,0.000000000000000,81744,094A025_3804,WI25200100, ,094A025,3804,P,TEM,PEL,BWBS,mw,1, ,10,1,AM, , ,5, ,ap,0, , , , , , , ,0, , , , , , , ,268400.031250000000000,3634.874023440000201,0.000000000000000,0.000000000000000,268278.124741000006907,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ, , ,YF, , ,1.611900000000000,0.333300000000000,3640.467472769999858,43.243746580200003,8.941708998819999,0.000762845043206,0.711000000000000,3640.467472780000207,No,No,26.827809777399999,3640.467443316629669,268278.095826717035379
2483,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66392,66366,1788,0,0.000000000000000,0.000000000000000,81750,094A025_3816,WI25200100, ,094A025,3816,P,TEM,PEL,BWBS,mw,1, ,10,0,CB,g,k,1, , ,0, , , , , , , ,0, , , , , , , ,18728.945312500000000,649.085388183999953,0.000000000000000,0.000000000000000,18720.852841600000829,0.000000000000000,0.000000000000000,Non Vegetated/Anthropogenic, , ,Dry Open,0.416099995375000,0.317810016870000,0.257432994068000,0.000840000007302,NF, , ,NV, , ,0.000000000000000,0.000000000000000,649.712735569999950,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,649.712735569999950,No,No,1.872084869070000,650.401754496189142,14383.414597403765583
2484,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66394,66368,1791,0,0.000000000000000,0.000000000000000,81753,094A025_3795,WI25200100, ,094A025,3795,P,TEM,PEL,BWBS,mw,1, ,6,1,AM,h,k,3, ,ap,4,0,ES,k, ,1, , ,0, , , , , , , ,56021.203125000000000,1023.675170900000012,0.000000000000000,0.000000000000000,33598.111529900001187,22398.741019900000538,0.000000000000000,Upland Forest,Non Vegetated/Anthropogenic, ,Mesic Open,0.236450001597000,0.302559995055000,0.126643004715000,0.071680003404600,DZ,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1023.882826189999946,0.000000000000000,0.000000000000000,0.000584425148498,0.596700000000000,1023.882826189999946,No,No,5.599687759360000,891.368484184843965,36822.541182942492014
2485,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66403,66377,1801,0,0.000000000000000,0.000000000000000,81763,094A025_3790,WI25200100, ,094A025,3790,P,TEM,PEL,BWBS,mw,1, ,6,1,AM,y, ,5, ,ap,2,0,GB, , ,1, , ,2,1,AM, , ,3, ,ap,100085.882813000003807,3139.729980470000100,0.000000000000000,0.000000000000000,60024.469326300000830,20008.156442100000277,20008.156442100000277,Upland Forest,Non Vegetated/Anthropogenic,Upland Forest,Mesic B,0.170568994880000,0.276676012039000,0.091113398790400,0.049729001089900,DZ,NF,DZ,YF,NV,NV,1.611900000000000,0.199980000000000,3143.889964210000016,16.125576184000000,2.000615872750000,0.000762845043206,0.711000000000000,3143.889964200000122,No,No,10.004079771700001,3143.889670121096515,100040.804522368271137
2486,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66405,66379,1805,0,0.000000000000000,0.000000000000000,81767,094A025_4882,WI25200100, ,094A025,4882,P,TEM,PEL,BWBS,mw,1, ,10,3,SW,k, ,5, ,as,0, , , , , , , ,0, , , , , , , ,86274.046875000000000,2268.069335940000201,0.000000000000000,0.000000000000000,86233.965463400003500,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.285400003195000,0.425780008435000,0.188209991634000,0.044799998998600,DD, , ,YF, , ,3.720500000000000,0.333300000000000,2270.486075020000044,32.083342959399999,2.874177720300000,0.000705218258146,0.677300000000000,2270.486075010000150,No,No,8.623395500439999,536.717939228794535,681.641510959602670
2487,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66408,66382,1809,0,0.000000000000000,0.000000000000000,81771,094A025_3760,WI25200100, ,094A025,3760,V,TEM,PEL,BWBS,mw,1, ,10,1,AM,g,k,4, ,ap,0, , , , , , , ,0, , , , , , , ,221355.937500000000000,5417.253417969999646,0.000000000000000,0.000000000000000,221258.116680000006454,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.206499993801000,0.320860013962000,0.096242298722300,0.062440001368500,DZ, , ,YF, , ,0.000000000000000,0.333300000000000,5426.420483439999771,0.000000000000000,7.374533619030000,0.000762845043206,0.711000000000000,5426.420483439999771,No,No,22.125813438500000,5401.268802525871251,184193.656166790198768
2488,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66430,66404,1838,0,0.000000000000000,0.000000000000000,81800,094A016_3383,WI25200100, ,094A016,3383,V,TEM,PEL,BWBS,mw,1, ,6,1,AM,w, ,4, ,ap,2,0,WW,s, ,2,b, ,2,0,CB,w, ,1, , ,75775.820312500000000,2285.585693359999823,0.000000000000000,0.000000000000000,45447.344960000002175,15149.114986700000372,15149.114986700000372,Upland Forest,Grassland,Non Vegetated/Anthropogenic,Mesic B,0.283317991495000,0.321386013985000,0.173175797701000,0.016502000361700,DZ,NF,NF,YF,NV,NV,0.000000000000000,0.199980000000000,2285.352623539999968,0.000000000000000,1.514759605070000,0.000762845043206,0.711000000000000,2285.352623539999968,No,Grassland,7.574555480880000,1687.500886642392288,60418.834912886086386
2489,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66438,66412,1847,0,0.000000000000000,0.000000000000000,81809,094A025_4870,WI25200100, ,094A025,4870,G,TEM,PEL,BWBS,mw,1, ,10,1,AM,k,s,6, ,ap,0, , , , , , , ,0, , , , , , , ,238055.687500000000000,3275.254882809999799,0.000000000000000,0.000000000000000,237945.509967999998480,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.206499993801000,0.320860013962000,0.096242298722300,0.062440001368500,DZ, , ,MF, , ,0.000000000000000,0.562500000000000,3276.929203319999942,0.000000000000000,13.384437444000000,0.000855530001590,0.760200000000000,3276.929203319999942,No,No,23.794555455899999,87.324529339611175,103.826314541077835
2490,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66450,66424,1871,0,0.000000000000000,0.000000000000000,81830,094A025_4876,WI25200100, ,094A025,4876,G,TEM,PEL,BWBS,mw,1, ,10,4,BL, , ,5, ,al,0, , , , , , , ,0, , , , , , , ,195711.312500000000000,3092.597656250000000,0.000000000000000,0.000000000000000,195621.719750999996904,0.000000000000000,0.000000000000000,Upland Forest, , ,Forested WL,0.071779402688100,0.206718003511000,0.016308000423000,0.020516000039900,CP, , ,YF, , ,0.000000000000000,0.000000000000000,3093.313233349999791,0.000000000000000,0.000000000000000,0.000754182469678,0.706100000000000,3093.313233349999791,No,No,19.562169670100001,74.722842721681815,23.757689775406689
2491,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66451,66425,1872,0,0.000000000000000,0.000000000000000,81831,094A025_3773,WI25200100, ,094A025,3773,G,TEM,PEL,BWBS,mw,1, ,10,1,AM,k, ,5, , ,0, , , , , , , ,0, , , , , , , ,142872.875000000000000,3744.190185550000024,0.000000000000000,0.000000000000000,142807.915719999989960,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic,0.152099996805000,0.256199992001000,0.069222997680300,0.017920000851200,CZ, , ,YF, , ,2.354400000000000,0.333300000000000,3750.172770619999937,33.622686724499999,4.759786563580000,0.000729629894513,0.691900000000000,3750.172770619999937,No,No,14.280787769500000,3474.391324369305039,117873.964691413479159
2492,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66463,66437,1905,0,0.000000000000000,0.000000000000000,81864,094A025_4878,WI25200100, ,094A025,4878,P,TEM,PEL,BWBS,mw,1, ,10,3,SW, , ,5, ,as,0, , , , , , , ,0, , , , , , , ,173065.000000000000000,2327.849365229999876,0.000000000000000,0.000000000000000,172986.623099999997066,0.000000000000000,0.000000000000000,Upland Forest, , ,Dry,0.235740402639000,0.367148007274000,0.178179992080000,0.035679999202500,DD, , ,YF, , ,3.720500000000000,0.333300000000000,2330.490801750000173,64.359688376799994,5.765645514310000,0.000705218258146,0.677300000000000,2330.490801760000068,No,No,17.298666409599999,1353.554784168415381,5955.749666195983991
2493,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66481,66462,1946,0,0.000000000000000,0.000000000000000,81902,094A016_20109,WI25200100, ,094A016,20109,P,TEM,PEL,BWBS,mw,1, ,10,0,WW, , ,2, , ,0, , , , , , , ,0, , , , , , , ,5463.593750000000000,327.122406006000006,0.000000000000000,0.000000000000000,5461.316095270000005,0.000000000000000,0.000000000000000,Grassland, , ,Dry Open,0.343698596179000,0.274046014547000,0.243713994384000,0.000669000005815,NF, , ,NV, , ,0.000000000000000,0.000000000000000,327.205218720999994,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,327.205218720999994,No,Grassland,0.546131554375000,223.282597693177138,3111.905945255903134
2494,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66489,66470,1956,0,0.000000000000000,0.000000000000000,81912,094A016_20152,WI25200100, ,094A016,20152,P,TEM,PEL,BWBS,mw,1, ,10,9,Fm02,a,b,3, , ,0, , , , , , , ,0, , , , , , , ,4269.195312500000000,431.416503906000003,0.000000000000000,0.000000000000000,4267.435277730000053,0.000000000000000,0.000000000000000,Riparian Forest, , ,Riparian,0.322470393777000,0.455515998244000,0.195696000576000,0.005798000119630,RP, , ,NV, , ,0.000000000000000,0.000000000000000,430.649636380999993,0.000000000000000,0.000000000000000,0.000517222397760,0.544300000000000,430.649636381999983,No,No,0.426744457643000,430.649622934217405,4267.443939167139433
2495,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66492,66473,1960,0,0.000000000000000,0.000000000000000,81916,094A015_20036,WI25200100, ,094A015,20036,P,TEM,PEL,BWBS,mw,1, ,10,5,SC,k, ,6, ,ab,0, , , , , , , ,0, , , , , , , ,57214.984375000000000,2178.448486329999923,0.000000000000000,0.000000000000000,57190.832810499996413,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic B,0.206499993801000,0.320860013962000,0.096242298722300,0.062440001368500,DM, , ,MF, , ,7.040700000000000,1.343300000000000,2181.559747570000127,40.266341426799997,7.682443001220000,0.001223973221630,0.913900000000000,2181.559747580000021,No,No,5.719082112110000,2087.246319958761887,23818.643226277101348
2496,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66508,66496,2333,0,0.000000000000000,0.000000000000000,81957,094A016_20202,WI25200100, ,094A016,20202,P,TEM,PEL,BWBS,mw,1, ,9,0,AS,k, ,3, , ,1,0,WW,k, ,2,b, ,0, , , , , , , ,55005.335937500000000,1221.102661129999888,0.000000000000000,0.000000000000000,49484.767822100002377,5498.307535789999747,0.000000000000000,Aspen Shrubland,Grassland, ,Dry Open,0.416099995375000,0.317810016870000,0.257432994068000,0.000840000007302,NF,NF, ,NV,NV, ,0.000000000000000,0.000000000000000,1220.242550619999975,0.000000000000000,0.000000000000000,0.000145367523416,0.000000000000000,1220.242550619999975,No,Grassland,5.498306916490000,981.577504256883458,24375.518620276649017
2497,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66510,66498,2374,0,0.000000000000000,0.000000000000000,81959,094A016_3237,WI25200100, ,094A016,3237,P,TEM,PEL,BWBS,mw,1, ,10,1,AM,y, ,3, ,ap,0, , , , , , , ,0, , , , , , , ,33055.929687500000000,1157.031982420000077,0.000000000000000,0.000000000000000,33042.548646099996404,0.000000000000000,0.000000000000000,Upland Forest, , ,Mesic Open,0.195307701319000,0.260895995736000,0.119894004464000,0.057088002711500,DZ, , ,NV, , ,0.000000000000000,0.000000000000000,1156.966795379999894,0.000000000000000,0.000000000000000,0.000584425148498,0.596700000000000,1156.966795379999894,No,No,3.304255232520000,1156.966693228211625,33042.557334573561093
2498,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66552,66540,2042,0,0.000000000000000,0.000000000000000,82016,094A026_3435,WI25200100, ,094A026,3435,V,TEM,PEL,BWBS,mw,1, ,5,7,SH, , ,6, , ,5,7,SH, , ,4, , ,0, , , , , , , ,137544.250000000000000,2135.815673829999923,0.000000000000000,0.000000000000000,68744.857876699999906,68744.857876699999906,0.000000000000000,Riparian Forest,Riparian Forest, ,Moist,0.352123791099000,0.422377985954000,0.104189999640000,0.001114999975080,CW,CW, ,MF,PS, ,0.999000000000000,1.069400000000000,2134.342893000000004,13.735224551200000,14.703152287400000,0.000710829235584,0.680700000000000,2134.342893000000004,No,No,13.748973524700000,420.497804609165712,7135.793350645059945
2499,4,5,Reservoir,276128.754590999975335,9183.564320220000809,66566,66554,2059,0,0.000000000000000,0.000000000000000,82033,094A016_20195,WI25200100, ,094A016,20195,P,TEM,PEL,BWBS,mw,1, ,10,7,SH,t, ,6, ,ac,0, , , , , , , ,0, , , , , , , ,22662.046875000000000,705.081481933999953,0.000000000000000,0.000000000000000,22652.793528700000024,0.000000000000000,0.000000000000000,Riparian Forest, , ,Moist B,0.328913204372000,0.486024013042000,0.287504006624000,0.167472997129000,DW, , ,MF, , ,2.233700000000000,1.343300000000000,705.344514404000051,5.059950361900000,3.042947271850000,0.001163362465590,0.892100000000000,705.344514407000020,No,No,2.265277504540000,705.344491312298601,22652.771051346655440
