StationID,BHC20_100,area.x,BHC20_250,area.y,BHC33_100,area.x.x,BHC33_250,area.y.y
PC12-85-A-5,CUL,31415.92654,CUL,152839.3929,CUL,31415.92654,CUL,152839.3929
PC12-85-B-1,DYF,12578.63298,CUL,94808.70621,DYF-At,12578.63298,CUL,94808.70621
PC12-85-B-10,DYF,27784.98793,DYF,131739.3029,DYF-At,27784.98793,DYF-At,131739.3029
PC12-85-B-11,DYF,28323.33293,DYF,105101.6288,DYF-At,28323.33293,DYF-At,105101.6288
PC12-85-B-12,DSG,23638.25507,DSG,116750.0976,DSG,23638.25507,DSG,116750.0976
PC12-85-B-13,DYF,31415.92654,DYF,144584.3846,DYF-At,31415.92654,DYF-At,144584.3846
PC12-85-B-14,DYF,29890.46874,DYF,156879.6948,DYF-At,29890.46874,DYF-At,156879.6948
PC12-85-B-15,DYF,31415.46342,DYF,186888.3447,DYF-At,31415.46342,DYF-At,186888.3447
PC12-85-B-16,DYF,31305.68465,DYF,157912.1156,DYF-At,31305.68465,DYF-At,157912.1156
PC12-85-B-17,ANT,25202.10165,ANT,118802.7347,ANT,25202.10165,ANT,118802.7347
PC12-85-B-2,ANT,15293.04075,CUL,135597.1452,ANT,15293.04075,CUL,135597.1452
PC12-85-B-3,CUL,24272.05554,CUL,154653.0528,CUL,24272.05554,CUL,154653.0528
PC12-85-B-4,CUL,22402.88146,CUL,164159.7633,CUL,22402.88146,CUL,164159.7633
PC12-85-B-5,ANT,16522.52727,CUL,86091.6677,ANT,16522.52727,CUL,86091.6677
PC12-85-B-6,CUL,27656.55438,CUL,155750.4969,CUL,27656.55438,CUL,155750.4969
PC12-85-B-7,DYF,22858.41539,CUL,102764.0212,DYF-At,22858.41539,CUL,102764.0212
PC12-85-B-8,DYF,20302.6785,DYF,127193.8096,DYF-At,20302.6785,DYF-At,127193.8096
PC12-85-B-9,DSG,21514.83353,DYF,114349.8457,DSG,21514.83353,DYF-At,114349.8457
PC12-AE-E-1,CUL,31415.92654,CUL,100122.6621,CUL,31415.92654,CUL,100122.6621
PC12-AE-E-10,CYF,29613.94524,CYF,176576.9641,CYF-Sw,29613.94524,CYF-Sw,176576.9641
PC12-AE-E-11,CYF,31415.60203,CYF,194552.9316,CYF-Sw,31415.60203,CYF-Sw,194552.9316
PC12-AE-E-12,CYF,30838.25456,CYF,172413.1975,CYF-Sw,30838.25456,CYF-Sw,172413.1975
PC12-AE-E-13,CYF,18904.04805,CYF,136112.3895,CYF-Sw,18904.04805,CYF-Sw,136112.3895
PC12-AE-E-14,CYF,28470.74053,CYF,111257.6607,CYF-Sw,28470.74053,CYF-Sw,111257.6607
PC12-AE-E-15,CYF,18179.01264,CYF,94046.79798,CYF-Sw,18179.01264,CYF-Sw,94046.79798
PC12-AE-E-16,CYF,15570.15654,CYF,66773.43536,CYF-Sw,15570.15654,CYF-Sw,66773.43536
PC12-AE-E-17,CYF,20543.40071,CYF,65680.81347,CYF-Sw,20543.40071,CYF-Sw,65680.81347
PC12-AE-E-18,CUL,15732.88164,CYF,55494.23186,CUL,15732.88164,CYF-Sw,55494.23186
PC12-AE-E-19,CUL,19058.41936,CUL,68326.17452,CUL,19058.41936,CUL,68326.17452
PC12-AE-E-2,CUL,23736.22297,DYF,78447.95963,CUL,23736.22297,DYF-At,78447.95963
PC12-AE-E-20,CUL,18283.04705,CUL,84844.63117,CUL,18283.04705,CUL,84844.63117
PC12-AE-E-21,CUL,23282.49416,CUL,92801.62416,CUL,23282.49416,CUL,92801.62416
PC12-AE-E-22,DYF,16406.17404,DYF,107650.4323,DYF-At,16406.17404,DYF-At,107650.4323
PC12-AE-E-3,DYF,24874.15797,DYF,105607.7336,DYF-At,24874.15797,DYF-At,105607.7336
PC12-AE-E-4,DYF,20499.59999,DYF,110774.0979,DYF-At,20499.59999,DYF-At,110774.0979
PC12-AE-E-5,DYF,31059.71957,DYF,117170.2654,DYF-At,31059.71957,DYF-At,117170.2654
PC12-AE-E-6,DYF,19902.67238,CYF,60696.04664,DYF-At,19902.67238,CYF-Sw,60696.04664
PC12-AE-E-7,CYF,16024.40238,CYF,73343.9755,CYF-Sw,16024.40238,CYF-Sw,73343.9755
PC12-AE-E-8,CUL,23460.63644,CYF,94698.39044,CUL,23460.63644,CYF-Sw,94698.39044
PC12-AE-E-9,CYF,19308.73128,CYF,139525.8259,CYF-Sw,19308.73128,CYF-Sw,139525.8259
PC12-AE-F-1,DYF,26381.51724,DYF,125657.4002,DYF-At,26381.51724,DYF-At,125657.4002
PC12-AE-F-10,ANT,20501.03465,DMF,104247.7654,ANT,20501.03465,DMF-At,104247.7654
PC12-AE-F-11,DMF,27609.93711,DMF,153280.8342,DMF-At,27609.93711,DMF-At,153280.8342
PC12-AE-F-12,DMF,31415.44295,DMF,192480.7172,DMF-At,31415.44295,DMF-At,192480.7172
PC12-AE-F-13,DMF,31415.51398,DMF,162294.6722,DMF-At,31415.51398,DMF-At,162294.6722
PC12-AE-F-14,DMF,28592.41455,DMF,109816.1202,DMF-At,28592.41455,DMF-At,109816.1202
PC12-AE-F-15,DMF,29731.14642,DMF,137636.9471,DMF-At,29731.14642,DMF-At,137636.9471
PC12-AE-F-16,DMF,30037.53653,DMF,141170.0336,DMF-At,30037.53653,DMF-At,141170.0336
PC12-AE-F-17,DMF,30616.64591,DMF,137529.7688,DMF-At,30616.64591,DMF-At,137529.7688
PC12-AE-F-18,DMF,28274.62347,DMF,106827.969,DMF-At,28274.62347,DMF-At,106827.969
PC12-AE-F-19,DYF,13111.00049,DYF,70756.93077,DYF-At,13111.00049,DYF-At,70756.93077
PC12-AE-F-2,DYF,18545.747,DYF,123787.8607,DYF-At,18545.747,DYF-At,123787.8607
PC12-AE-F-20,DYF,29814.17353,DYF,116862.7224,DYF-At,29814.17353,DYF-At,116862.7224
PC12-AE-F-21,DYF,28883.19348,DYF,146569.4151,DYF-At,28883.19348,DYF-At,146569.4151
PC12-AE-F-22,DYF,31290.44137,DYF,175831.7374,DYF-At,31290.44137,DYF-At,175831.7374
PC12-AE-F-23,DYF,31415.51257,DYF,192121.6152,DYF-At,31415.51257,DYF-At,192121.6152
PC12-AE-F-24,DYF,31415.55943,DYF,179037.0206,DYF-At,31415.55943,DYF-At,179037.0206
PC12-AE-F-25,DYF,31415.53167,DYF,191389.4895,DYF-At,31415.53167,DYF-At,191389.4895
PC12-AE-F-26,DYF,31415.59343,DYF,196348.6298,DYF-At,31415.59343,DYF-At,196348.6298
PC12-AE-F-27,DYF,31415.64884,DYF,196348.7421,DYF-At,31415.64884,DYF-At,196348.7421
PC12-AE-F-28,DYF,31415.54835,DYF,196348.7423,DYF-At,31415.54835,DYF-At,196348.7423
PC12-AE-F-3,DSG,24455.9643,DYF,117852.2899,DSG,24455.9643,DYF-At,117852.2899
PC12-AE-F-4,DSG,23141.1856,DYF,107926.2955,DSG,23141.1856,DYF-At,107926.2955
PC12-AE-F-5,DYF,16046.55567,DYF,88669.22014,DYF-At,16046.55567,DYF-At,88669.22014
PC12-AE-F-6,DYF,27935.59941,DYF,77849.88109,DYF-At,27935.59941,DYF-At,77849.88109
PC12-AE-F-7,CUL,14778.41078,DYF,62194.62003,CUL,14778.41078,DYF-At,62194.62003
PC12-AE-F-8,CUL,21645.28183,DYF,75945.76042,CUL,21645.28183,DYF-At,75945.76042
PC12-AE-F-9,DYF,22597.10727,ANT,80802.83308,DYF-At,22597.10727,ANT,80802.83308
PC12-BH-A-1,CMF,18772.58703,CMF,122316.8021,CMF-Sw,18772.58703,CMF-Sw,122316.8021
PC12-BH-A-10,CYF,22253.4154,CYF,108617.478,CYF-Sw,22253.4154,CMF-Sw,87728.82085
PC12-BH-A-11,CYF,28483.9973,CYF,115440.4125,CYF-Sw,24320.91562,CYF-Sw,64953.12559
PC12-BH-A-12,DYF,20970.18344,CYF,98559.14539,DYF-At,20970.18344,CYF-Sw,76082.1507
PC12-BH-A-13,CYF,15912.6967,CYF,115857.9493,CYF-Sw,15912.6967,CYF-Sw,114488.473
PC12-BH-A-14,CYF,29302.35553,CYF,145432.5008,CYF-Sw,29302.35553,CYF-Sw,133450.253
PC12-BH-A-15,DYF,22757.77848,CYF,112851.9438,DYF-At,22757.77848,CYF-Sw,103666.6935
PC12-BH-A-16,DYF,17445.98815,DYF,99968.71814,DYF-At,17445.98815,DYF-At,99968.71814
PC12-BH-A-17,DYF,15527.22543,DYF,81844.6051,DYF-At,15527.22543,DYF-At,81844.6051
PC12-BH-A-18,DYF,19886.58276,DYF,74717.12842,DYF-At,19886.58276,DYF-At,74717.12842
PC12-BH-A-19,DYF,22148.06184,DYF,102952.5313,DYF-At,22148.06184,DYF-At,102952.5313
PC12-BH-A-2,CMF,16648.29827,CMF,107870.1368,CMF-Sw,16648.29827,CMF-Sw,107870.1368
PC12-BH-A-20,CYF,31415.49013,CYF,131261.8852,CYF-Pl,21451.55118,CYF-Pl,83144.62288
PC12-BH-A-21,CYF,29878.16395,CYF,141344.2717,CYF-Pl,27279.86043,CYF-Pl,118121.9535
PC12-BH-A-22,CYF,31408.95329,CYF,143319.5084,CYF-Sw,17184.48439,CYF-Pl,95998.98656
PC12-BH-A-3,DMF,17802.56922,CMF,99409.57385,DMF-At,17802.56922,CMF-Sw,99409.57385
PC12-BH-A-4,DMF,16945.16267,CMF,103987.5796,DMF-At,16945.16267,CMF-Sw,103987.5796
PC12-BH-A-5,DMF,19508.45024,DMF,106521.3587,DMF-At,19508.45024,DMF-At,106521.3587
PC12-BH-A-6,CMF,31199.1619,CMF,119062.2022,CMF-Sw,31199.1619,CMF-Sw,119062.2022
PC12-BH-A-7,CMF,26081.96272,CMF,120997.6196,CMF-Sw,26081.96272,CMF-Sw,120997.6196
PC12-BH-A-8,CMF,15820.84078,CMF,92855.70193,CMF-Sw,15820.84078,CMF-Sw,92855.70193
PC12-BH-A-9,CYF,18852.09695,CMF,115760.4952,CYF-Sw,18852.09695,CMF-Sw,115760.4952
PC12-CR-E-1,CUL,29410.40789,CUL,145092.3315,CUL,29410.40789,CUL,145092.3315
PC12-CR-E-10,CUL,31415.92654,CUL,158277.9463,CUL,31415.92654,CUL,158277.9463
PC12-CR-E-11,CUL,30297.23911,CUL,176890.7626,CUL,30297.23911,CUL,176890.7626
PC12-CR-E-12,CUL,31415.92654,CUL,193252.4925,CUL,31415.92654,CUL,193252.4925
PC12-CR-E-13,CUL,31415.92654,CUL,196348.612,CUL,31415.92654,CUL,196348.612
PC12-CR-E-14,CUL,31415.92654,CUL,183386.5214,CUL,31415.92654,CUL,183386.5214
PC12-CR-E-15,CUL,28722.62255,CUL,135955.0203,CUL,28722.62255,CUL,135955.0203
PC12-CR-E-16,DSH,15771.65868,DSH,126565.925,DSH-At,15771.65868,DSH-At,126565.925
PC12-CR-E-17,DSH,17760.27465,CUL,102012.1658,DSH-At,17760.27465,CUL,102012.1658
PC12-CR-E-18,CUL,31415.92654,CUL,171199.5759,CUL,31415.92654,CUL,171199.5759
PC12-CR-E-2,CUL,31415.92654,CUL,188216.0674,CUL,31415.92654,CUL,188216.0674
PC12-CR-E-3,CUL,18054.75689,CUL,100893.6651,CUL,18054.75689,CUL,100893.6651
PC12-CR-E-4,CUL,18271.16417,CUL,127689.7545,CUL,18271.16417,CUL,127689.7545
PC12-CR-E-5,CUL,18644.32563,CUL,102434.8736,CUL,18644.32563,CUL,102434.8736
PC12-CR-E-6,CUL,16007.115,CUL,101998.9391,CUL,16007.115,CUL,101998.9391
PC12-CR-E-7,CUL,18276.68662,CUL,99511.54087,CUL,18276.68662,CUL,99511.54087
PC12-CR-E-8,CUL,18304.80217,CUL,115829.7775,CUL,18304.80217,CUL,115829.7775
PC12-CR-E-9,CUL,17983.89592,CUL,135090.2916,CUL,17983.89592,CUL,135090.2916
PC12-DR-C-1,DMF,28950.20111,DMF,101274.267,DMF-At,28950.20111,DMF-At,101274.267
PC12-DR-C-10,CSH,20958.04859,CMF,133235.6566,CSH-Sw,20958.04859,CMF-Sw,133235.6566
PC12-DR-C-11,CSH,20332.11205,CMF,139807.0332,CSH-Sw,20332.11205,CMF-Sw,139807.0332
PC12-DR-C-12,CMF,31415.55246,CMF,153466.9947,CMF-Sw,31415.55246,CMF-Sw,153466.9947
PC12-DR-C-13,CMF,16091.19646,CMF,101306.7288,CMF-Sw,16091.19646,CMF-Sw,101306.7288
PC12-DR-C-14,CMF,20041.80279,CMF,152415.7162,CMF-Sw,20041.80279,CMF-Sw,152415.7162
PC12-DR-C-15,CMF,16023.89355,CMF,149704.8955,CMF-Sw,16023.89355,CMF-Sw,149704.8955
PC12-DR-C-2,DMF,17058.78749,DMF,139639.9938,DMF-At,17058.78749,DMF-At,139639.9938
PC12-DR-C-3,DMF,22944.69132,DMF,135589.8514,DMF-At,22944.69132,DMF-At,135589.8514
PC12-DR-C-4,DYF,14560.40661,DMF,88827.28597,DYF-At,14560.40661,DMF-At,88827.28597
PC12-DR-C-5,CMF,13434.65242,CMF,115504.9825,CMF-Sw,13434.65242,CMF-Sw,115504.9825
PC12-DR-C-6,CMF,26528.88391,CMF,119620.2729,CMF-Sw,26528.88391,CMF-Sw,119620.2729
PC12-DR-C-7,CMF,18455.04887,CMF,121388.2542,CMF-Sw,18455.04887,CMF-Sw,121388.2542
PC12-DR-C-8,CMF,28046.86664,CMF,133657.1836,CMF-Sw,28046.86664,CMF-Sw,133657.1836
PC12-DR-C-9,CMF,16635.41664,CMF,136590.7789,CMF-Sw,16635.41664,CMF-Sw,136590.7789
PC12-DS-C-1,DYF,23839.73344,DYF,160611.5415,DYF-At,23839.73344,DYF-At,160611.5415
PC12-DS-C-10,DYF,31415.54785,DYF,188701.3983,DYF-At,31415.54785,DYF-At,188701.3983
PC12-DS-C-11,DYF,31415.58211,DYF,186042.1978,DYF-At,31415.58211,DYF-At,186042.1978
PC12-DS-C-12,DYF,30684.29392,DYF,175003.4633,DYF-At,30684.29392,DYF-At,175003.4633
PC12-DS-C-13,DYF,31415.42355,DYF,167313.454,DYF-At,31415.42355,DYF-At,167313.454
PC12-DS-C-14,DYF,31415.84578,DYF,155389.3424,DYF-At,31415.84578,DYF-At,155389.3424
PC12-DS-C-15,DYF,31402.58009,DYF,148818.2075,DYF-At,31402.58009,DYF-At,148818.2075
PC12-DS-C-16,DYF,29954.98954,DYF,141027.8379,DYF-At,29954.98954,DYF-At,141027.8379
PC12-DS-C-17,DYF,28587.14635,DYF,132816.7219,DYF-At,28587.14635,DYF-At,132816.7219
PC12-DS-C-18,DYF,16400.6155,DYF,99914.20841,DYF-At,16400.6155,DYF-At,99914.20841
PC12-DS-C-19,DYF,20668.42596,DYF,110584.1673,DYF-At,20668.42596,DYF-At,110584.1673
PC12-DS-C-2,DYF,16004.97085,DYF,144213.6956,DYF-At,16004.97085,DYF-At,144213.6956
PC12-DS-C-20,DYF,27223.43216,DYF,128906.902,DYF-At,27223.43216,DYF-At,128906.902
PC12-DS-C-3,DYF,21494.53159,DYF,141692.6936,DYF-At,21494.53159,DYF-At,141692.6936
PC12-DS-C-4,DYF,22981.37035,DYF,147007.0173,DYF-At,22981.37035,DYF-At,147007.0173
PC12-DS-C-5,DYF,20234.83746,DYF,157202.396,DYF-At,20234.83746,DYF-At,157202.396
PC12-DS-C-6,DSH,16313.2021,DYF,158005.4893,DSH-At,16313.2021,DYF-At,158005.4893
PC12-DS-C-7,DYF,21347.97836,DYF,165894.1132,DYF-At,21347.97836,DYF-At,165894.1132
PC12-DS-C-8,DYF,31004.28285,DYF,173499.2294,DYF-At,31004.28285,DYF-At,173499.2294
PC12-DS-C-9,DYF,31415.53749,DYF,181833.1305,DYF-At,31415.53749,DYF-At,181833.1305
PC12-DS-D-1,DYF,31415.7387,DYF,196348.6063,DYF-At,31415.7387,DYF-At,196348.6063
PC12-DS-D-10,DYF,31415.80181,DYF,196348.4859,DYF-At,31415.80181,DYF-At,196348.4859
PC12-DS-D-11,DYF,31415.54645,DYF,196348.6948,DYF-At,31415.54645,DYF-At,196348.6948
PC12-DS-D-12,DYF,31415.46795,DYF,196348.489,DYF-At,31415.46795,DYF-At,196348.489
PC12-DS-D-13,DYF,31415.59316,DYF,196348.511,DYF-At,31415.59316,DYF-At,196348.511
PC12-DS-D-14,DYF,31415.61756,DYF,196348.5057,DYF-At,31415.61756,DYF-At,196348.5057
PC12-DS-D-15,DYF,31415.43788,DYF,196348.6394,DYF-At,31415.43788,DYF-At,196348.6394
PC12-DS-D-16,DYF,31415.46439,DYF,196348.4796,DYF-At,31415.46439,DYF-At,196348.4796
PC12-DS-D-17,DYF,31415.65726,DYF,189007.1151,DYF-At,31415.65726,DYF-At,189007.1151
PC12-DS-D-18,DYF,31415.70735,DYF,190122.2683,DYF-At,31415.70735,DYF-At,190122.2683
PC12-DS-D-19,DYF,31415.92654,DYF,196348.3286,DYF-At,31415.92654,DYF-At,196348.3286
PC12-DS-D-2,DYF,31415.55121,DYF,196348.3154,DYF-At,31415.55121,DYF-At,196348.3154
PC12-DS-D-20,DYF,31415.7427,DYF,196326.7249,DYF-At,31415.7427,DYF-At,196326.7249
PC12-DS-D-21,DYF,29409.69948,DYF,186131.7626,DYF-At,29409.69948,DYF-At,186131.7626
PC12-DS-D-22,DYF,18311.96126,DYF,167720.2622,DYF-At,18311.96126,DYF-At,167720.2622
PC12-DS-D-23,DYF,18210.70579,DYF,170864.4397,DYF-At,18210.70579,DYF-At,170864.4397
PC12-DS-D-24,DYF,31415.82506,DYF,185825.7392,DYF-At,31415.82506,DYF-At,185825.7392
PC12-DS-D-25,DYF,27506.02603,DYF,183122.7832,DYF-At,27506.02603,DYF-At,183122.7832
PC12-DS-D-26,DYF,30577.17071,DYF,166073.6527,DYF-At,30577.17071,DYF-At,166073.6527
PC12-DS-D-27,DYF,31415.92654,DYF,168479.2418,DYF-At,31415.92654,DYF-At,168479.2418
PC12-DS-D-28,DYF,31415.92654,DYF,178590.2132,DYF-At,31415.92654,DYF-At,178590.2132
PC12-DS-D-29,DYF,23639.72884,DYF,139045.6478,DYF-At,23639.72884,DYF-At,139045.6478
PC12-DS-D-3,DYF,31415.57973,DYF,196348.5014,DYF-At,31415.57973,DYF-At,196348.5014
PC12-DS-D-30,DYF,16335.56881,DYF,94511.15486,DYF-At,16335.56881,DYF-At,94511.15486
PC12-DS-D-31,WAT,15048.2182,WAT,84124.99126,WAT,15048.2182,WAT,84124.99126
PC12-DS-D-4,DYF,31415.6173,DYF,196348.5154,DYF-At,31415.6173,DYF-At,196348.5154
PC12-DS-D-5,DYF,31415.45436,DYF,196348.6202,DYF-At,31415.45436,DYF-At,196348.6202
PC12-DS-D-6,DYF,31415.466230000002,DYF,196348.6892,DYF-At,31415.466230000002,DYF-At,196348.6892
PC12-DS-D-7,DYF,31415.68869,DYF,167750.7393,DYF-At,31415.68869,DYF-At,167750.7393
PC12-DS-D-8,CUL,18923.61434,DYF,136267.2726,CUL,18923.61434,DYF-At,136267.2726
PC12-DS-D-9,DYF,30094.20352,DYF,173565.8508,DYF-At,30094.20352,DYF-At,173565.8508
PC12-LY-A-1,CYF,24565.22901,CYF,105064.2644,CYF-Pl,24565.22901,CYF-Pl,105064.2644
PC12-LY-A-10,DYF,19645.13307,DYF,85094.59276,DYF-Ac,19137.10902,WAT,75866.0065
PC12-LY-A-11,CYF,19166.81477,DYF,79677.92181,CYF-Sw,19166.81477,DYF-At,56506.6887
PC12-LY-A-12,CYF,18115.5834,CYF,101610.8256,CYF-Sw,18115.5834,CYF-Sw,101610.8256
PC12-LY-A-13,CYF,20273.97429,CYF,108348.6243,CYF-Sw,20273.97429,CYF-Sw,108348.6243
PC12-LY-A-14,CYF,31415.74217,CYF,132844.6858,CYF-Sw,31415.74217,CYF-Sw,132762.0908
PC12-LY-A-15,CYF,31415.92654,CYF,178370.7202,CYF-Sw,31415.92654,CYF-Sw,161521.0903
PC12-LY-A-16,CYF,31415.92654,CYF,187421.5649,CYF-Sw,31415.92654,CYF-Sw,147105.6927
PC12-LY-A-17,CYF,17706.72256,CYF,97880.1624,CYF-Sw,15790.88154,CYF-Sw,72533.02475
PC12-LY-A-18,ANT,19019.54784,ANT,63486.281969999996,ANT,19019.54784,ANT,63486.281969999996
PC12-LY-A-19,DYF,24029.76399,DYF,118641.6352,DYF-At,24029.76399,DYF-At,118641.6352
PC12-LY-A-2,DYF,14630.39859,CYF,62543.8332,DYF-At,14630.39859,CYF-Pl,62543.8332
PC12-LY-A-20,DYF,24976.90703,DYF,159541.7571,DYF-At,24976.90703,DYF-At,159541.7571
PC12-LY-A-21,CYF,13967.73822,DYF,125697.8351,CYF-Sw,13967.73822,DYF-At,125697.8351
PC12-LY-A-3,CYF,18888.00107,CYF,112007.5605,CYF-Pl,18888.00107,CYF-Pl,108159.5058
PC12-LY-A-4,ANT,20181.15357,WAT,70147.17698,ANT,20181.15357,WAT,70147.17698
PC12-LY-A-5,DYF,29240.29546,DYF,161754.9914,DYF-At,24472.70271,DYF-At,131498.879
PC12-LY-A-6,DYF,31415.52707,DYF,139040.1124,DYF-At,31415.52707,DYF-At,138576.663
PC12-LY-A-7,DYF,25966.77144,DYF,133230.7113,DYF-At,25966.77144,DYF-At,133230.7113
PC12-LY-A-8,CUL,30332.04227,CUL,97822.50028,CUL,30332.04227,CUL,97822.50028
PC12-LY-A-9,CUL,18419.2437,DYF,110312.2024,CUL,18419.2437,CUL,85066.10621
PC12-PO-B-1,CYF,16904.92163,CMF,69920.29312,CYF-Sw,16904.92163,CMF-Sw,69920.29312
PC12-PO-B-10,CYF,31054.97782,CYF,146571.9108,CYF-Sw,31054.97782,CYF-Sw,146571.9108
PC12-PO-B-11,DYF,22908.05891,DYF,85836.7564,DYF-At,22908.05891,DYF-At,85836.7564
PC12-PO-B-12,DSH,30054.92226,DSH,118389.3073,DSH-At,30054.92226,DSH-At,118389.3073
PC12-PO-B-13,DSH,31415.92654,DSH,190209.6514,DSH-At,31415.92654,DSH-At,190209.6514
PC12-PO-B-2,DSH,15447.35735,CMF,82773.81851,DSH-At,15447.35735,CMF-Sw,82773.81851
PC12-PO-B-3,CMF,23492.50897,CMF,114840.0218,CMF-Sw,23492.50897,CMF-Sw,114840.0218
PC12-PO-B-4,DSH,16315.39942,CMF,98488.36191,DSH-At,16315.39942,CMF-Sw,98488.36191
PC12-PO-B-4a,CMF,26139.63598,CMF,107777.6025,CMF-Sw,26139.63598,CMF-Sw,107777.6025
PC12-PO-B-5,CMF,27748.90537,CMF,93307.2705,CMF-Sw,27748.90537,CMF-Sw,93307.2705
PC12-PO-B-6,CYF,19557.34224,CYF,121242.57,CYF-Sw,19557.34224,CYF-Sw,121242.57
PC12-PO-B-7,CYF,31415.63495,CYF,166072.0348,CYF-Sw,31415.63495,CYF-Sw,166072.0348
PC12-PO-B-8,CYF,26233.70983,CYF,148658.3622,CYF-Sw,26233.70983,CYF-Sw,148658.3622
PC12-PO-B-9,CYF,25682.976,CYF,167467.804,CYF-Sw,25682.976,CYF-Sw,167467.804
PC12-PP-B-1,CYF,17962.49192,CMF,105958.4584,CYF-Sw,17962.49192,CMF-Sw,105958.4584
PC12-PP-B-10,NA,21365.29097,NA,82822.69778,NA,21365.29097,NA,82822.69778
PC12-PP-B-11,NA,21013.02328,NA,75681.762530000007,NA,21013.02328,NA,75681.762530000007
PC12-PP-B-12,CSH,28038.47799,CSH,68586.52865,CSH-Sw,28038.47799,CSH-Sw,68586.52865
PC12-PP-B-13,CSH,13386.05249,CMF,68526.56077,CSH-Sw,13386.05249,CMF-Sw,68526.56077
PC12-PP-B-14,RSH,12173.35558,CMF,62088.08052,RSH-Ac,12173.35558,CMF-Sw,62088.08052
PC12-PP-B-15,RSH,24758.74168,RSH,78620.25886,RSH-Ac,24758.74168,RSH-Ac,78620.25886
PC12-PP-B-16,RSH,25686.81486,RSH,83943.7983,RSH-Ac,25686.81486,RSH-Ac,83943.7983
PC12-PP-B-2,CMF,13821.73289,CMF,95693.4328,CMF-Sw,13821.73289,CMF-Sw,95693.4328
PC12-PP-B-3,NA,14784.15911,CMF,64979.09623,NA,14784.15911,CMF-Sw,64979.09623
PC12-PP-B-4,CSH,14649.81922,NA,85150.31936,CSH-Sw,14649.81922,NA,85150.31936
PC12-PP-B-5,CSH,19850.07267,CMF,63242.49999,CSH-Sw,19850.07267,CMF-Sw,63242.49999
PC12-PP-B-6,CSH,19780.95558,CMF,76892.43343,CSH-Sw,19780.95558,CMF-Sw,76892.43343
PC12-PP-B-7,CSH,9934.052872,CMF,78058.44998,CSH-Sw,9934.052872,CMF-Sw,78058.44998
PC12-PP-B-8,CMF,14882.81471,CMF,83274.77838,CMF-Sw,14882.81471,CMF-Sw,83274.77838
PC12-PP-B-9,NA,18829.41871,CMF,58289.88987,NA,18829.41871,CMF-Sw,58289.88987
PC12-PP-C-1,CMF,18254.5113,NA,104675.7745,CMF-Sw,18254.5113,NA,104675.7745
PC12-PP-C-2,CMF,24969.61314,CMF,95145.63958,CMF-Sw,24969.61314,CMF-Sw,95145.63958
PC12-PP-C-3,NA,28840.44373,NA,157860.1097,NA,28840.44373,NA,157860.1097
PC12-PP-C-4,NA,31415.67028,NA,192947.2999,NA,31415.67028,NA,192947.2999
PC12-PP-C-5,NA,21808.30151,NA,138377.8615,NA,21808.30151,NA,138377.8615
PC12-PP-C-6,CMF,31396.86936,CMF,114936.2608,CMF-Sw,31396.86936,CMF-Sw,114936.2608
PC12-PP-C-7,NA,23201.29501,NA,131846.1385,NA,23201.29501,NA,131846.1385
PC12-PP-C-8,NA,31415.60403,NA,172051.4765,NA,31415.60403,NA,172051.4765
PC12-PP-C-9,NA,20139.95723,NA,124913.5412,NA,20139.95723,NA,124913.5412
PC12-WU-A-1,CUL,19616.63228,CUL,143975.2299,CUL,19616.63228,CUL,143975.2299
PC12-WU-A-2,CUL,28254.7981,CUL,132267.702,CUL,28254.7981,CUL,132267.702
PC12-WU-A-3,DYF,25089.79647,DYF,88587.86137,DYF-At,25089.79647,DYF-At,88587.86137
PC12-WU-A-4,DYF,30879.07316,DYF,107387.3663,DYF-At,30879.07316,DYF-At,107387.3663
PC12-WU-A-5,DYF,18966.38143,DYF,91714.36996,DYF-At,18966.38143,DYF-At,91714.36996
PC16-001,DSS,15081.297,DYF,77429.23403,DSS,15081.297,DYF-At,77429.23403
PC16-001A,DSS,14666.10264,DYF,77364.32346,DSS,14666.10264,DYF-At,77364.32346
PC16-002,DSS,15081.297,DYF,77429.23403,DSS,15081.297,DYF-At,77429.23403
PC16-002A,DSS,16325.42728,DYF,93486.45351,DSS,16325.42728,DYF-At,93486.45351
PC16-003,DSH,15537.35119,DYF,91111.28522,DSH-At,15537.35119,DYF-At,91111.28522
PC16-003A,DSH,15817.92164,DYF,91855.94475,DSH-At,15817.92164,DYF-At,91855.94475
PC16-004,DSS,29802.69699,DSS,79189.25063,DSS,29802.69699,DSS,79189.25063
PC16-005,DSS,27774.6278,DYF,93016.94838,DSS,27774.6278,DYF-At,93016.94838
PC16-006,RMF,26382.39526,RMF,71814.09606,RMF-Ac,26382.39526,RMF-Ac,71814.09606
PC16-007,RMF,30732.17616,WRI,70150.97372,RMF-Ac,30732.17616,WRI,70150.97372
PC16-008,WRI,31415.92654,WRI,101500.6406,WRI,31415.92654,WRI,101500.6406
PC16-009,CSH,16707.26912,CYF,53818.18957,CSH-Sw,16707.26912,CYF-Sw,53818.18957
PC16-013,CSH,25233.14536,CSH,60533.16552,CSH-Sw,25233.14536,CSH-Sw,60533.16552
PC16-014,CYF,16276.42856,CYF,55198.40296,CYF-Sw,16276.42856,CYF-Sw,55198.40296
PC16-015,DYF,24724.99209,DYF,85669.97417,DYF-At,24724.99209,DYF-At,85669.97417
PC16-016,DYF,16457.8093,DYF,71185.86169,DYF-At,16457.8093,DYF-At,71185.86169
